gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1.64777296966957e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89143712,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.866275,-120.083992,84,NA,NA,NA,NA,NA,2021-07-24T10:21:27,24,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,89143712,NA,elefbet,2021-07-30T02:14:16Z,CC_BY_NC_4_0,elefbet,elefbet,,NA,2024-02-16T18:43:21Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.6469759760721e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89015931,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.546293,-121.092203,119,NA,NA,NA,NA,NA,2021-07-28T11:43,28,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,89015931,NA,Tim Manolis,2021-07-29T02:55:11Z,CC_BY_NC_4_0,Tom Rickman,Tom Rickman,,NA,2024-02-16T18:42:55Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.64687292336562e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/88476309,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.868805,-120.196525,11,NA,NA,NA,NA,NA,2021-07-24T12:28:48,24,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,88476309,NA,calebcam,2021-07-25T04:21:01Z,CC_BY_NC_4_0,frankf,frankf,,NA,2024-02-16T19:10:17Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.64681343094494e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89015820,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.545128,-121.090523,NA,NA,NA,NA,NA,NA,2021-07-28T11:44,28,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,89015820,NA,Tim Manolis,2021-07-29T02:54:21Z,CC_BY_NC_4_0,Tom Rickman,Tom Rickman,,NA,2024-02-16T19:13:43Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.64546448450024e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/87792464,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Nevada,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.322701,-119.93249,15,NA,NA,NA,NA,NA,2021-07-19T10:57,19,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,87792464,NA,Will Richardson,2021-07-20T00:27:49Z,CC_BY_NC_4_0,Will Richardson,Will Richardson,,NA,2024-02-16T18:42:44Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.64411454300732e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/86436966,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,Saskatchewan,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.028188,-107.238003,NA,NA,NA,NA,NA,NA,2021-05-27T10:52Z,27,5,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,86436966,NA,Nick Cairns,2021-07-10T17:42:57Z,CC_BY_NC_4_0,Nick Cairns,Nick Cairns,,NA,2024-02-16T18:42:35Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.64410819821629e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/86621458,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,Saskatchewan,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.112708,-107.469562,NA,NA,NA,NA,NA,NA,2021-04-29T12:42Z,29,4,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,86621458,NA,Nick Cairns,2021-07-11T20:36:16Z,CC_BY_NC_4_0,Nick Cairns,Nick Cairns,,NA,2024-02-16T18:42:40Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.64085319591649e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/84582072,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.090275,-120.762348,26582,NA,NA,NA,NA,NA,2021-06-03T12:47Z,3,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,84582072,NA,calebcam,2021-06-26T18:25:24Z,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,NA,2024-02-16T19:10:42Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.64084577653269e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/84582066,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.000531,-120.799557,26582,NA,NA,NA,NA,NA,2021-06-03T12:43Z,3,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,84582066,NA,calebcam,2021-06-26T18:25:08Z,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,NA,2024-02-16T18:41:53Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.64076079625347e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/84582024,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.084466,-120.63007,26582,NA,NA,NA,NA,NA,2021-06-03T17:09Z,3,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,84582024,NA,calebcam,2021-06-26T18:25:32Z,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,NA,2024-02-16T18:42:22Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.64075635213299e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/84582030,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.038978,-120.79328,26582,NA,NA,NA,NA,NA,2021-06-03T17:14Z,3,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,84582030,NA,calebcam,2021-06-26T18:25:03Z,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,NA,2024-02-16T18:43:20Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.6341094206981e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/83439084,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Utah,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.298675,-111.749019,NA,NA,NA,NA,NA,NA,2021-06-17T15:56:24,17,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,83439084,NA,kcrstutz,2021-06-17T22:05:27Z,CC_BY_NC_4_0,kcrstutz,kcrstutz,,NA,2024-02-16T18:42:48Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.6340862233279e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/49677395,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,Ontario,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.78265,-86.618568,NA,NA,NA,NA,NA,NA,2020-06-14T15:02,14,6,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,49677395,NA,calebcam,2021-06-15T15:16:06Z,CC_BY_4_0,Rob Foster,Rob Foster,,NA,2024-02-16T18:37:30Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.63398655299484e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/82605510,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.568953,-121.29709,NA,NA,NA,NA,NA,NA,2021-06-05T09:12,5,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,82605510,NA,calebcam,2021-06-11T23:21:32Z,CC_BY_NC_4_0,Robin Gwen Agarwal,Robin Gwen Agarwal,,NA,2024-02-16T19:35:12Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.63144242025132e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/82077746,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Idaho,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.587408,-114.383215,NA,NA,NA,NA,NA,NA,2021-06-07T15:13:43,7,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,82077746,NA,calebcam,2021-06-07T21:27:35Z,CC_BY_NC_4_0,melieraxbrock,melieraxbrock,,NA,2024-02-16T18:43:00Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.53831358748393e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/56365285,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,Yukon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,61.24689,-135.45782,NA,NA,NA,NA,NA,NA,2020-07-31T11:17,31,7,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,56365285,NA,calebcam,2021-05-10T20:54:57Z,CC_BY_NC_4_0,sydcannings,sydcannings,,NA,2024-02-16T19:32:54Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.51142563188525e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/70802771,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.145028,-116.925438,10,NA,NA,NA,NA,NA,2018-05-13T10:45:50,13,5,2018,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,70802771,NA,Tim Manolis,2021-03-08T07:28:25Z,CC_BY_NC_4_0,Kristal Watrous,Kristal Watrous,,NA,2024-02-16T19:35:13Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.5043288482451e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/46502540,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.00204,-118.590073,244,NA,NA,NA,NA,NA,2020-05-16T18:32,16,5,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,46502540,NA,K Schneider,2020-05-19T17:07:51Z,CC_BY_NC_4_0,Miranda Mikel Buckley,Miranda Mikel Buckley,,NA,2024-02-16T19:04:43Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.49106687632464e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/67552007,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.581832,-118.624404,64,NA,NA,NA,NA,NA,2020-08-30T12:12,30,8,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,67552007,NA,Tim Manolis,2021-01-04T04:51:31Z,CC_BY_NC_4_0,Lisa H. Robinson,Lisa H. Robinson,,NA,2024-02-16T18:39:47Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.48636408628922e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/49986446,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.938931,-122.274422,NA,NA,NA,NA,NA,NA,2020-06-08T10:51,8,6,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,49986446,NA,Thomas Barbin,2020-12-24T03:31:16Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T18:37:30Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.47656229472029e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27072555,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Nevada,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.305897,-115.62783,130,NA,NA,NA,NA,NA,2019-06-15T13:47:51,15,6,2019,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,27072555,NA,Marshal Hedin,2019-06-20T15:47:56Z,CC_BY_NC_4_0,Corey Lange,Corey Lange,,NA,2024-02-16T18:34:40Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.47643767357805e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/64963807,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.549091,-118.684088,50,NA,NA,NA,NA,NA,2010-09-11T11:52,11,9,2010,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,64963807,NA,Chris Grinter,2020-11-15T20:23:47Z,CC_BY_NC_4_0,Chris Grinter,Chris Grinter,,NA,2024-02-16T19:10:46Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.47642840935312e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/27911590,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,36.170572,-118.553862,NA,NA,NA,NA,NA,NA,2019-06-26T07:33:25,26,6,2019,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,27911590,NA,Marshal Hedin,2019-07-03T20:09:40Z,CC_BY_NC_4_0,John Garrett,John Garrett,,NA,2024-02-16T18:34:50Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.42447855193708e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/61451288,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.66646,-118.564802,NA,NA,NA,NA,NA,NA,2020-09-30T11:36,30,9,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,61451288,NA,Ken Chamberlain,2020-10-02T03:45:00Z,CC_BY_NC_4_0,Ken Chamberlain,Ken Chamberlain,,NA,2024-02-16T19:33:30Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.41133250757976e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/57242411,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Idaho,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.309625,-113.658905,4,NA,NA,NA,NA,NA,2020-08-22T11:20:36,22,8,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,57242411,NA,K Schneider,2020-08-22T18:37:09Z,CC_BY_NC_4_0,luciandavis,luciandavis,,NA,2024-02-16T19:10:39Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.40667767007373e-314,5d283bb6-64dd-4626-8b3b-a4e8db5415c3,urn:catalog:CAS:ENT:8008023,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)","Habronattus americanus (Keyserling, 1885)","(Keyserling, 1885)",US,Inyo National Forest H.M. Hall Natural Area,California,PRESENT,1,0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862,37.96639,-119.30147,857,NA,3383.28,NA,NA,NA,1973-08-01,1,8,1973,2170749,2170749,PRESERVED_SPECIMEN,CAS,ENT,CASENT8008023,NA,,NA,CC_BY_4_0,,R. Papp,,NA,2024-02-14T06:58:29Z,,CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1.40667371754856e-314,5d283bb6-64dd-4626-8b3b-a4e8db5415c3,urn:catalog:CAS:ENT:8008026,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)","Habronattus americanus (Keyserling, 1885)","(Keyserling, 1885)",US,U.C. Sedgewick Reserve,California,PRESENT,1,0dc9c7a0-b5c6-11d9-a0b8-b8a03c50a862,34.73139,-120.03972,NA,NA,579.12,NA,NA,NA,2000-04-15,15,4,2000,2170749,2170749,PRESERVED_SPECIMEN,CAS,ENT,CASENT8008026,NA,,NA,CC_BY_4_0,,"C. Griswold, T. Meikle",,NA,2024-02-14T06:58:29Z,,GEODETIC_DATUM_INVALID;GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
1.39033295431121e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/51615000,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,37.56175,-118.243475,NA,NA,NA,NA,NA,NA,2020-06-26T11:27,26,6,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,51615000,NA,Sean C,2020-07-01T20:20:14Z,CC_BY_NC_4_0,Damon Tighe,Damon Tighe,,NA,2024-02-16T19:06:11Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.39025193199189e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/51273575,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.707429,-120.006485,15,NA,NA,NA,NA,NA,2020-06-25T14:13,25,6,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,51273575,NA,Will Richardson,2020-06-28T20:01:21Z,CC_BY_NC_4_0,Will Richardson,Will Richardson,,NA,2024-02-16T19:09:14Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.3849094074778e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/50499743,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,51.939254,-122.274783,NA,NA,NA,NA,NA,NA,2020-06-08T11:00,8,6,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,50499743,NA,Thomas Barbin,2020-06-22T01:27:07Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T19:05:29Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.38468290950532e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/49478520,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Washington,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,47.575806,-117.534364,NA,NA,NA,NA,NA,NA,2020-06-11T13:35,11,6,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,49478520,NA,Marshal Hedin,2020-06-15T15:19:04Z,CC_BY_NC_4_0,Michael Woodruff,Michael Woodruff,,NA,2024-02-16T18:37:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.3014277380601e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/48249386,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,34.236017,-117.191662,28846,NA,NA,NA,NA,NA,2020-06-01T12:33,1,6,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,48249386,NA,Buddy,2020-06-02T17:44:03Z,CC_BY_NC_4_0,Carol Blaney,Carol Blaney,,NA,2024-02-16T19:08:47Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
1.29768480591571e-314,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/45627404,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,44.081434,-121.288797,44,NA,NA,NA,NA,NA,2020-05-11T13:17:45,11,5,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,45627404,NA,Buddy,2020-05-11T22:53:08Z,CC_BY_NC_4_0,jfeathersmith,jfeathersmith,,NA,2024-02-16T18:37:19Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
