gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
3343887465,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/81395634,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,Ontario,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.789981,-92.652619,4,NA,NA,NA,NA,NA,2021-06-02T13:38,2,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,81395634,NA,jumping_arachnids,2021-08-18T19:05:03Z,CC_BY_NC_4_0,Kyle Creswicke,Kyle Creswicke,,NA,2024-02-16T19:08:55Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3337761672,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/86995600,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Utah,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.29845,-111.748842,NA,NA,NA,NA,NA,NA,2021-07-14T09:24:45,14,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,86995600,NA,calebcam,2021-08-13T04:36:23Z,CC_BY_NC_4_0,kcrstutz,kcrstutz,,NA,2024-02-16T19:10:47Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3335334475,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89961202,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.569172,-121.106645,NA,NA,NA,NA,NA,NA,2021-08-04T11:04,4,8,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,89961202,NA,Tom Rickman,2021-08-04T22:07:38Z,CC_BY_NC_4_0,Tom Rickman,Tom Rickman,,NA,2024-02-16T18:42:57Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3335129620,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89143712,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.866275,-120.083992,84,NA,NA,NA,NA,NA,2021-07-24T10:21:27,24,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,89143712,NA,elefbet,2021-07-30T02:14:16Z,CC_BY_NC_4_0,elefbet,elefbet,,NA,2024-02-16T18:43:21Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3333516487,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89015931,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.546293,-121.092203,119,NA,NA,NA,NA,NA,2021-07-28T11:43,28,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,89015931,NA,Tim Manolis,2021-07-29T02:55:11Z,CC_BY_NC_4_0,Tom Rickman,Tom Rickman,,NA,2024-02-16T18:42:55Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3333307906,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/88476309,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,38.868805,-120.196525,11,NA,NA,NA,NA,NA,2021-07-24T12:28:48,24,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,88476309,NA,calebcam,2021-07-25T04:21:01Z,CC_BY_NC_4_0,frankf,frankf,,NA,2024-02-16T19:10:17Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3333187536,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89053837,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.582177,-123.37129,215,NA,NA,NA,NA,NA,2017-05-10T09:36:12,10,5,2017,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,89053837,NA,Sean McCann,2021-07-29T13:06:39Z,CC_BY_NC_4_0,Sean McCann,Sean McCann,,NA,2024-02-16T18:42:51Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3333187492,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/89015820,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.545128,-121.090523,NA,NA,NA,NA,NA,NA,2021-07-28T11:44,28,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,89015820,NA,Tim Manolis,2021-07-29T02:54:21Z,CC_BY_NC_4_0,Tom Rickman,Tom Rickman,,NA,2024-02-16T19:13:43Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3330457194,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/87792464,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Nevada,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,39.322701,-119.93249,15,NA,NA,NA,NA,NA,2021-07-19T10:57,19,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,87792464,NA,Will Richardson,2021-07-20T00:27:49Z,CC_BY_NC_4_0,Will Richardson,Will Richardson,,NA,2024-02-16T18:42:44Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3327724882,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/86436966,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,Saskatchewan,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.028188,-107.238003,NA,NA,NA,NA,NA,NA,2021-05-27T10:52Z,27,5,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,86436966,NA,Nick Cairns,2021-07-10T17:42:57Z,CC_BY_NC_4_0,Nick Cairns,Nick Cairns,,NA,2024-02-16T18:42:35Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3327712040,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/86621458,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,Saskatchewan,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.112708,-107.469562,NA,NA,NA,NA,NA,NA,2021-04-29T12:42Z,29,4,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,86621458,NA,Nick Cairns,2021-07-11T20:36:16Z,CC_BY_NC_4_0,Nick Cairns,Nick Cairns,,NA,2024-02-16T18:42:40Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325945337,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85973089,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.428221,-123.2999,7,NA,NA,NA,NA,NA,2021-07-06T12:28,6,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,85973089,NA,Finn McGhee,2021-07-06T23:16:28Z,CC0_1_0,Finn McGhee,Finn McGhee,,NA,2024-02-16T18:42:32Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325866434,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/86119844,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.580847,-123.370693,NA,NA,NA,NA,NA,NA,2021-06-30T13:34,30,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,86119844,NA,Thomas Barbin,2021-07-08T03:11:39Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T18:43:29Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325804680,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85378429,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.579222,-123.369493,NA,NA,NA,NA,NA,NA,2021-07-01T12:00,1,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,85378429,NA,Thomas Barbin,2021-07-02T20:00:37Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T18:42:25Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325783676,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85378432,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.579222,-123.369493,NA,NA,NA,NA,NA,NA,2021-07-01T11:58,1,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,85378432,NA,Thomas Barbin,2021-07-02T20:00:38Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T18:43:34Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325748138,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85867213,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.579625,-123.371002,161,NA,NA,NA,NA,NA,2021-06-17T14:37,17,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,85867213,NA,Thomas Barbin,2021-07-06T03:08:46Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T18:42:36Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325734670,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85378413,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.57932,-123.369453,NA,NA,NA,NA,NA,NA,2021-07-01T12:15,1,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,85378413,NA,Thomas Barbin,2021-07-02T20:00:35Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T19:09:24Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325712186,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85867210,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.579625,-123.371002,161,NA,NA,NA,NA,NA,2021-06-17T14:40,17,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,85867210,NA,Thomas Barbin,2021-07-06T03:08:46Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T19:13:12Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325708689,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85378414,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.579328,-123.369577,NA,NA,NA,NA,NA,NA,2021-07-01T12:09,1,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,85378414,NA,Thomas Barbin,2021-07-02T20:00:35Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T19:09:28Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325682666,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85378415,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.579155,-123.369407,NA,NA,NA,NA,NA,NA,2021-07-01T12:06,1,7,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,85378415,NA,Thomas Barbin,2021-07-02T20:00:35Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T19:09:27Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325604522,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/86119838,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.582212,-123.371365,NA,NA,NA,NA,NA,NA,2021-06-30T14:10,30,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,86119838,NA,Thomas Barbin,2021-07-08T03:11:38Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T18:43:06Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3325600376,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/85949323,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.579568,-123.369968,NA,NA,NA,NA,NA,NA,2021-06-29T16:48,29,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,85949323,NA,Thomas Barbin,2021-07-06T19:31:25Z,CC0_1_0,Thomas Barbin,Thomas Barbin,,NA,2024-02-16T18:42:38Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3321123842,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/84582072,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.090275,-120.762348,26582,NA,NA,NA,NA,NA,2021-06-03T12:47Z,3,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,84582072,NA,calebcam,2021-06-26T18:25:24Z,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,NA,2024-02-16T19:10:42Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3321108825,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/84582066,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.000531,-120.799557,26582,NA,NA,NA,NA,NA,2021-06-03T12:43Z,3,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,84582066,NA,calebcam,2021-06-26T18:25:08Z,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,NA,2024-02-16T18:41:53Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3320936823,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/84582024,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.084466,-120.63007,26582,NA,NA,NA,NA,NA,2021-06-03T17:09Z,3,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,84582024,NA,calebcam,2021-06-26T18:25:32Z,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,NA,2024-02-16T18:42:22Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3320927828,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/84582030,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.038978,-120.79328,26582,NA,NA,NA,NA,NA,2021-06-03T17:14Z,3,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,84582030,NA,calebcam,2021-06-26T18:25:03Z,CC_BY_NC_4_0,Sean Daniels,Sean Daniels,,NA,2024-02-16T18:43:20Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3314464082,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/83904408,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.703322,-123.929196,45,NA,NA,NA,NA,NA,2021-06-18T15:10,18,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,83904408,NA,Sean C,2021-06-21T06:48:42Z,CC_BY_NC_4_0,Sean C,Sean C,,NA,2024-02-16T18:43:18Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3314426039,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/83904407,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Oregon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,45.702788,-123.929477,30,NA,NA,NA,NA,NA,2021-06-18T12:41,18,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,83904407,NA,Sean C,2021-06-21T06:48:42Z,CC_BY_NC_4_0,Sean C,Sean C,,NA,2024-02-16T18:42:17Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3307474289,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/83439084,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Utah,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.298675,-111.749019,NA,NA,NA,NA,NA,NA,2021-06-17T15:56:24,17,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,83439084,NA,kcrstutz,2021-06-17T22:05:27Z,CC_BY_NC_4_0,kcrstutz,kcrstutz,,NA,2024-02-16T18:42:48Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3307427337,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/49677395,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,Ontario,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,48.78265,-86.618568,NA,NA,NA,NA,NA,NA,2020-06-14T15:02,14,6,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,49677395,NA,calebcam,2021-06-15T15:16:06Z,CC_BY_4_0,Rob Foster,Rob Foster,,NA,2024-02-16T18:37:30Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3307225602,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/82605510,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,California,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,40.568953,-121.29709,NA,NA,NA,NA,NA,NA,2021-06-05T09:12,5,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,82605510,NA,calebcam,2021-06-11T23:21:32Z,CC_BY_NC_4_0,Robin Gwen Agarwal,Robin Gwen Agarwal,,NA,2024-02-16T19:35:12Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3302076220,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/82077746,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,US,,Idaho,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,42.587408,-114.383215,NA,NA,NA,NA,NA,NA,2021-06-07T15:13:43,7,6,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,82077746,NA,calebcam,2021-06-07T21:27:35Z,CC_BY_NC_4_0,melieraxbrock,melieraxbrock,,NA,2024-02-16T18:43:00Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3113581364,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/56365285,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,Yukon,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,61.24689,-135.45782,NA,NA,NA,NA,NA,NA,2020-07-31T11:17,31,7,2020,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,56365285,NA,calebcam,2021-05-10T20:54:57Z,CC_BY_NC_4_0,sydcannings,sydcannings,,NA,2024-02-16T19:32:54Z,StillImage,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
3112863248,50c9509d-22c7-4a22-a47d-8c48425ef4a7,https://www.inaturalist.org/observations/77226619,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Habronattus,Habronattus americanus,NA,SPECIES,"Habronattus americanus (Keyserling, 1885)",Habronattus americanus,,CA,,British Columbia,PRESENT,NA,28eb1a3f-1c15-4a95-931a-4af90ecb574d,49.426944,-124.725833,NA,NA,NA,NA,NA,NA,2021-05-02T15:49:39,2,5,2021,2170749,2170749,HUMAN_OBSERVATION,iNaturalist,Observations,77226619,NA,P. C. Langemeyer,2021-05-04T07:18:01Z,CC_BY_NC_4_0,P. C. Langemeyer,P. C. Langemeyer,,NA,2024-02-16T19:34:51Z,StillImage,COORDINATE_ROUNDED;CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_ID_IGNORED
